Payment_Date,Month,Year,Quarter,Period,Organisation_Name,Sector,Total_Amount_N,Current_Payment_N,Arrears_Balance_N,Has_Arrears,Arrears_Only,Compliance_Status,Payment_Day,Payment_Week,End_of_Month_Flag,Implied_Payroll_N
18/3/2024,March,2024,Q1,Q1-2024,Diesel Power Nigeria Limited,MARITIME AND SHIPPING,620157.89,620157.89,0.0,0,0,FULLY_CURRENT,18,3,MID_MONTH,62015789.0
18/3/2024,March,2024,Q1,Q1-2024,West African Ventures Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",5000000.0,5000000.0,0.0,0,0,FULLY_CURRENT,18,3,MID_MONTH,500000000.0
18/3/2024,March,2024,Q1,Q1-2024,Walvis Nigeria Limited,OIL AND GAS,166487.46,166487.46,0.0,0,0,FULLY_CURRENT,18,3,MID_MONTH,16648746.0
18/3/2024,March,2024,Q1,Q1-2024,West African Dry Dock Ltd,MARITIME AND SHIPPING,56004.17,56004.17,0.0,0,0,FULLY_CURRENT,18,3,MID_MONTH,5600417.0
18/3/2024,March,2024,Q1,Q1-2024,Kamharis Energy Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",159003.9,159003.9,0.0,0,0,FULLY_CURRENT,18,3,MID_MONTH,15900390.0
18/3/2024,March,2024,Q1,Q1-2024,Quality Building Centre and Builders Merchants Limited,GENERAL CONTRACT,1307167.78,326477.74,980690.04,1,0,PARTIAL_ARREARS,18,3,MID_MONTH,32647774.0
18/3/2024,March,2024,Q1,Q1-2024,Contracting Precidy Limited,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,18,3,MID_MONTH,10000000.0
18/3/2024,March,2024,Q1,Q1-2024,Hydraulic Global Solutions Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",115041.33,115041.33,0.0,0,0,FULLY_CURRENT,18,3,MID_MONTH,11504133.0
18/3/2024,March,2024,Q1,Q1-2024,Geograph Nigeria Limited,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,18,3,MID_MONTH,10000000.0
18/3/2024,March,2024,Q1,Q1-2024,Dishesplus Limited,GENERAL CONTRACT,90000.0,90000.0,0.0,0,0,FULLY_CURRENT,18,3,MID_MONTH,9000000.0
18/3/2024,March,2024,Q1,Q1-2024,EIO Global Services Ltd,MARITIME AND SHIPPING,105700.0,105700.0,0.0,0,0,FULLY_CURRENT,18,3,MID_MONTH,10570000.0
18/3/2024,March,2024,Q1,Q1-2024,Jeftech Limited,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,18,3,MID_MONTH,10000000.0
18/3/2024,March,2024,Q1,Q1-2024,E and A Security Services Limited,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,18,3,MID_MONTH,10000000.0
19/3/2024,March,2024,Q1,Q1-2024,Zakwa Oil and Gas Limited,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,19,3,MID_MONTH,10000000.0
19/3/2024,March,2024,Q1,Q1-2024,O.K Isokariari and Sons (Nigeria) Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",267611.0,267611.0,0.0,0,0,FULLY_CURRENT,19,3,MID_MONTH,26761100.0
19/3/2024,March,2024,Q1,Q1-2024,Thamson Energy Services Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,19,3,MID_MONTH,10000000.0
19/3/2024,March,2024,Q1,Q1-2024,Twigs Global Services Ltd,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,19,3,MID_MONTH,10000000.0
19/3/2024,March,2024,Q1,Q1-2024,Kaygrill Services (Nigeria) Limited,"CONSULTANCY, EDUCATION AND TRAINING",1650065.2,1650065.2,0.0,0,0,FULLY_CURRENT,19,3,MID_MONTH,165006520.0
19/3/2024,March,2024,Q1,Q1-2024,Bellswellorg International Energy Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",246432.06,246432.06,0.0,0,0,FULLY_CURRENT,19,3,MID_MONTH,24643206.0
19/3/2024,March,2024,Q1,Q1-2024,Winsko Serves Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",159516.4,159516.4,0.0,0,0,FULLY_CURRENT,19,3,MID_MONTH,15951640.0
19/3/2024,March,2024,Q1,Q1-2024,Nigeria LNG Limited,OIL AND GAS,1241392358.86,1241392358.86,0.0,0,0,FULLY_CURRENT,19,3,MID_MONTH,124139235886.0
19/3/2024,March,2024,Q1,Q1-2024,Oiltech International Limited,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,19,3,MID_MONTH,10000000.0
19/3/2024,March,2024,Q1,Q1-2024,Earthbase Construction Company Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,19,3,MID_MONTH,10000000.0
19/3/2024,March,2024,Q1,Q1-2024,Amphi-Gorinpectyk Integrated Services Ltd,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,19,3,MID_MONTH,10000000.0
19/3/2024,March,2024,Q1,Q1-2024,Gemeds Engineering Ltd,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,19,3,MID_MONTH,10000000.0
20/3/2024,March,2024,Q1,Q1-2024,Western Point Global Solutions Limited,GENERAL CONTRACT,80000.0,80000.0,0.0,0,0,FULLY_CURRENT,20,3,MID_MONTH,8000000.0
20/3/2024,March,2024,Q1,Q1-2024,Prismat Industrial Solutions Limited,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,20,3,MID_MONTH,10000000.0
20/3/2024,March,2024,Q1,Q1-2024,Stonix Empire Limited,GENERAL CONTRACT,80000.0,80000.0,0.0,0,0,FULLY_CURRENT,20,3,MID_MONTH,8000000.0
20/3/2024,March,2024,Q1,Q1-2024,Jemmtek Resources Limited,GENERAL CONTRACT,2500000.0,497067.9,2002932.1,1,0,PARTIAL_ARREARS,20,3,MID_MONTH,49706790.0
20/3/2024,March,2024,Q1,Q1-2024,Okoronkwo Associates,GENERAL CONTRACT,305841.4,105841.4,200000.0,1,0,PARTIAL_ARREARS,20,3,MID_MONTH,10584140.0
21/3/2024,March,2024,Q1,Q1-2024,Fabom Ventures Security Nigeria Limited,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,21,3,MID_MONTH,10000000.0
21/3/2024,March,2024,Q1,Q1-2024,Kinetic Electromechanic Nigeria Limited,GENERAL CONTRACT,1144861.43,1144861.43,0.0,0,0,FULLY_CURRENT,21,3,MID_MONTH,114486143.0
21/3/2024,March,2024,Q1,Q1-2024,Dial 24/7 Security International Limited,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,21,3,MID_MONTH,10000000.0
21/3/2024,March,2024,Q1,Q1-2024,Samceonia Global Services Ltd,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,21,3,MID_MONTH,10000000.0
21/3/2024,March,2024,Q1,Q1-2024,Entropy-Tech Energy Limited,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,21,3,MID_MONTH,10000000.0
21/3/2024,March,2024,Q1,Q1-2024,Arcforms Analytica Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",98000.0,98000.0,0.0,0,0,FULLY_CURRENT,21,3,MID_MONTH,9800000.0
21/3/2024,March,2024,Q1,Q1-2024,Woodward Energy Services Limited,OIL AND GAS,242262.07,242262.07,0.0,0,0,FULLY_CURRENT,21,3,MID_MONTH,24226207.0
22/3/2024,March,2024,Q1,Q1-2024,Menuchimso Resources Nigeria Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",105455.56,105455.56,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,10545556.0
22/3/2024,March,2024,Q1,Q1-2024,Ugo Bluw International Nigeria Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,10000000.0
22/3/2024,March,2024,Q1,Q1-2024,Aceman Global Resources Ltd,OIL AND GAS,282536.16,282536.16,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,28253616.0
22/3/2024,March,2024,Q1,Q1-2024,Awa Engineering Company Nigeria Limited,GENERAL CONTRACT,80000.0,80000.0,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,8000000.0
22/3/2024,March,2024,Q1,Q1-2024,Hilcot Energy Services Ltd,OIL AND GAS,90000.0,90000.0,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,9000000.0
22/3/2024,March,2024,Q1,Q1-2024,Goddie Chemicals International Limited,MANUFACTURING,600000.0,600000.0,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,60000000.0
22/3/2024,March,2024,Q1,Q1-2024,Jocaro Nigeria Limited,GENERAL CONTRACT,109472.2,109472.2,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,10947220.0
25/3/2024,March,2024,Q1,Q1-2024,Duch Link Investment Ltd,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,25,4,LAST_WEEK,10000000.0
25/3/2024,March,2024,Q1,Q1-2024,Rivtaf Nigeria Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",201234.87,100617.44,100617.43,1,0,PARTIAL_ARREARS,25,4,LAST_WEEK,10061744.0
25/3/2024,March,2024,Q1,Q1-2024,Crown Energy Resources Limited,GENERAL CONTRACT,1169418.22,1169418.22,0.0,0,0,FULLY_CURRENT,25,4,LAST_WEEK,116941822.0
25/3/2024,March,2024,Q1,Q1-2024,Praymerc Nigeria Limited,GENERAL CONTRACT,400000.0,100000.0,300000.0,1,0,PARTIAL_ARREARS,25,4,LAST_WEEK,10000000.0
26/3/2024,March,2024,Q1,Q1-2024,Okoro Company (W.A) Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,26,4,LAST_WEEK,10000000.0
26/3/2024,March,2024,Q1,Q1-2024,A.I.G Active Services Ltd,"BUILDING, CONSTRUCTION AND ENGINEERING",200000.0,100000.0,100000.0,1,0,PARTIAL_ARREARS,26,4,LAST_WEEK,10000000.0
26/3/2024,March,2024,Q1,Q1-2024,Callynder Services Limited,OIL AND GAS,87000.0,87000.0,0.0,0,0,FULLY_CURRENT,26,4,LAST_WEEK,8700000.0
25/3/2024,March,2024,Q1,Q1-2024,Nicus Integrated Services Limited,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,25,4,LAST_WEEK,10000000.0
26/3/2024,March,2024,Q1,Q1-2024,Anzor (Nigeria) Limited,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,26,4,LAST_WEEK,10000000.0
26/3/2024,March,2024,Q1,Q1-2024,Lebukar Nigeria Limited,GENERAL CONTRACT,150000.0,80000.0,70000.0,1,0,PARTIAL_ARREARS,26,4,LAST_WEEK,8000000.0
26/3/2024,March,2024,Q1,Q1-2024,Tinooc Petroleum Limited,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,26,4,LAST_WEEK,10000000.0
26/3/2024,March,2024,Q1,Q1-2024,Oil Producers Trade Section SPDC Secondees,OIL AND GAS,1891526.8,1891526.8,0.0,0,0,FULLY_CURRENT,26,4,LAST_WEEK,189152680.0
26/3/2024,March,2024,Q1,Q1-2024,Shell Petroleum Devpt. Co. of Nigeria Limited,OIL AND GAS,1457617156.69,1457617156.69,0.0,0,0,FULLY_CURRENT,26,4,LAST_WEEK,145761715669.0
27/3/2024,March,2024,Q1,Q1-2024,Bubble Point Nigeria Limited,OIL AND GAS,2333752.84,1315455.89,1018296.95,1,0,PARTIAL_ARREARS,27,4,LAST_WEEK,131545589.0
27/3/2024,March,2024,Q1,Q1-2024,Polo-Cico Farms Estate Limited,AGRIC BUSINESS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,10000000.0
27/3/2024,March,2024,Q1,Q1-2024,Trans Afam Power Ltd,"BUILDING, CONSTRUCTION AND ENGINEERING",9302355.62,9302355.62,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,930235562.0
27/3/2024,March,2024,Q1,Q1-2024,Kimez Logistics,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,10000000.0
27/3/2024,March,2024,Q1,Q1-2024,Ocei Construction Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",200000.0,100000.0,100000.0,1,0,PARTIAL_ARREARS,27,4,LAST_WEEK,10000000.0
27/3/2024,March,2024,Q1,Q1-2024,Easy Pay International Services Ltd,DISTRIBUTION AND MARKETING,2470800.72,2470800.72,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,247080072.0
27/3/2024,March,2024,Q1,Q1-2024,Fidpet Technical Limited,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,10000000.0
27/3/2024,March,2024,Q1,Q1-2024,Aikon Commercial Ventures Limited,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,10000000.0
27/3/2024,March,2024,Q1,Q1-2024,Digital Horizon Company Limited,GENERAL CONTRACT,1801463.12,1801463.12,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,180146312.0
27/3/2024,March,2024,Q1,Q1-2024,Creekline Consult Ltd,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,10000000.0
28/3/2024,March,2024,Q1,Q1-2024,Debyl Limited,"CONSULTANCY, EDUCATION AND TRAINING",500000.0,500000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,50000000.0
28/3/2024,March,2024,Q1,Q1-2024,Dover Engineering Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",14820000.0,14820000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,1482000000.0
28/3/2024,March,2024,Q1,Q1-2024,Sundry Foods Limited,DISTRIBUTION AND MARKETING,53133189.45,53133189.45,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,5313318945.0
28/3/2024,March,2024,Q1,Q1-2024,Lyn-Edge Pharmaceuticals Limited (Arrears),HOSPITAL AND MATERNITY,1469427.62,0.0,1469427.62,1,1,ARREARS_ONLY,28,4,LAST_WEEK,146942762.0
28/3/2024,March,2024,Q1,Q1-2024,Lyn-Edge Pharmaceuticals Limited,HOSPITAL AND MATERNITY,1100350.0,1100350.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,110035000.0
28/3/2024,March,2024,Q1,Q1-2024,West Atlantic Shipyard Limited,MARITIME AND SHIPPING,10432078.19,10432078.19,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,1043207819.0
28/3/2024,March,2024,Q1,Q1-2024,321 Renaissance Limited,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,10000000.0
28/3/2024,March,2024,Q1,Q1-2024,Catering and Facilities Solutions Limited,HOTEL AND CATERING,4828187.0,4828187.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,482818700.0
28/3/2024,March,2024,Q1,Q1-2024,Drillpet International Limited,MARITIME AND SHIPPING,7019729.18,7019729.18,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,701972918.0
28/3/2024,March,2024,Q1,Q1-2024,Ace International Training Center,MARITIME AND SHIPPING,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,10000000.0
28/3/2024,March,2024,Q1,Q1-2024,Gelose Marine Services Nig. Limited,"CONSULTANCY, EDUCATION AND TRAINING",2562679.13,2562679.13,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,256267913.0
28/3/2024,March,2024,Q1,Q1-2024,Spud Nigeria Limited,"CONSULTANCY, EDUCATION AND TRAINING",320246.18,313700.0,6546.18,1,0,PARTIAL_ARREARS,28,4,LAST_WEEK,31370000.0
28/3/2024,March,2024,Q1,Q1-2024,First Independent Power Ltd,"BUILDING, CONSTRUCTION AND ENGINEERING",13388403.2,13388403.2,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,1338840320.0
28/3/2024,March,2024,Q1,Q1-2024,Substrata Oil & Gas Limited,OIL AND GAS,597639.12,128518.59,469120.53,1,0,PARTIAL_ARREARS,28,4,LAST_WEEK,12851859.0
28/3/2024,March,2024,Q1,Q1-2024,Super Packaging Ltd,"CONSULTANCY, EDUCATION AND TRAINING",851558.36,851558.36,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,85155836.0
28/3/2024,March,2024,Q1,Q1-2024,Dinetuks Nigeria Limited,"CONSULTANCY, EDUCATION AND TRAINING",92306.9,92306.9,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,9230690.0
28/3/2024,March,2024,Q1,Q1-2024,Sellyfak Energy Services Ltd,"BUILDING, CONSTRUCTION AND ENGINEERING",150000.0,150000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,15000000.0
28/3/2024,March,2024,Q1,Q1-2024,Peach Solutions Services International Limited,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,10000000.0
28/3/2024,March,2024,Q1,Q1-2024,Siat Nigeria Limited,GENERAL CONTRACT,24971984.97,24971984.97,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,2497198497.0
29/3/2024,March,2024,Q1,Q1-2024,R.A International School Foundation1,"CONSULTANCY, EDUCATION AND TRAINING",8533652.09,8533652.09,0.0,0,0,FULLY_CURRENT,29,5,END_OF_MONTH,853365209.0
28/3/2024,March,2024,Q1,Q1-2024,Specialty Drilling Fluids Ltd,OIL AND GAS,2000000.0,2000000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,200000000.0
28/3/2024,March,2024,Q1,Q1-2024,Shorelink Oil and Gas Services Limited,OIL AND GAS,2651940.53,2651940.53,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,265194053.0
28/3/2024,March,2024,Q1,Q1-2024,AOS Orwell Ltd,OIL AND GAS,13120841.21,13120841.21,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,1312084121.0
28/3/2024,March,2024,Q1,Q1-2024,Librod Energy Services Limited,OIL AND GAS,1383819.92,1383819.92,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,138381992.0
28/3/2024,March,2024,Q1,Q1-2024,Global Process & Pipeline Services Ltd,OIL AND GAS,3339690.53,3339690.53,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,333969053.0
28/3/2024,March,2024,Q1,Q1-2024,Hamilton Technologies Limited,"BUILDING, CONSTRUCTION AND ENGINEERING",16726684.01,16726684.01,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,1672668401.0
28/3/2024,March,2024,Q1,Q1-2024,Tethys Plantgeria Limited,MARITIME AND SHIPPING,1264195.65,1264195.65,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,126419565.0
28/3/2024,March,2024,Q1,Q1-2024,Inter-Serve Nigeria Limited,MARITIME AND SHIPPING,557077.46,557077.46,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,55707746.0
28/3/2024,March,2024,Q1,Q1-2024,Frazimex Engineering Ltd (Arrears),"BUILDING, CONSTRUCTION AND ENGINEERING",1534162.08,0.0,1534162.08,1,1,ARREARS_ONLY,28,4,LAST_WEEK,153416208.0
28/3/2024,March,2024,Q1,Q1-2024,Acrealton Limited,GENERAL CONTRACT,1120499.38,1120499.38,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,112049938.0
28/3/2024,March,2024,Q1,Q1-2024,Tamrose Limited,MARITIME AND SHIPPING,4377303.86,4377303.86,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,437730386.0
03/01/2025,January,2025,Q1,Q1-2025,DAKAKA NIGERIA LIMITED,GENERAL CONTRACT,122817.48,122817.48,0.0,0,0,FULLY_CURRENT,3,1,EARLY_MONTH,12281748.0
03/01/2025,January,2025,Q1,Q1-2025,QUICKA (NIGERIA) LIMITED,GENERAL CONTRACT,1424400.0,1424400.0,0.0,0,0,FULLY_CURRENT,3,1,EARLY_MONTH,142440000.0
03/01/2025,January,2025,Q1,Q1-2025,TOGRAFA NIGERIA LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,3,1,EARLY_MONTH,10000000.0
07/01/2025,January,2025,Q1,Q1-2025,CARELINK INTEGRATED SERVICES LIMITED,HOSPITAL AND MATERNITY,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,7,1,EARLY_MONTH,10000000.0
07/01/2025,January,2025,Q1,Q1-2025,3C AND ET INGERNIERIE SERVICES LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,7,1,EARLY_MONTH,10000000.0
07/01/2025,January,2025,Q1,Q1-2025,SOWSCO WELL SERVICES NIGERIA LIMITED,OIL AND GAS,580855.82,580855.82,0.0,0,0,FULLY_CURRENT,7,1,EARLY_MONTH,58085582.0
07/01/2025,January,2025,Q1,Q1-2025,KENERGY ENGINEERING SERVICES LTD,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,7,1,EARLY_MONTH,10000000.0
07/01/2025,January,2025,Q1,Q1-2025,PFV GLOBAL RESOURCES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,7,1,EARLY_MONTH,10000000.0
07/01/2025,January,2025,Q1,Q1-2025,DIRECTED SERVICES LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,7,1,EARLY_MONTH,10000000.0
07/01/2025,January,2025,Q1,Q1-2025,HAWK AND HAWKINS INTL LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,7,1,EARLY_MONTH,10000000.0
07/01/2025,January,2025,Q1,Q1-2025,AUTHORIZED ENGINEERING GLOBAL LTD,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,7,1,EARLY_MONTH,10000000.0
08/01/2025,January,2025,Q1,Q1-2025,A-SQUARED INTEGRATED COMPANY LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,8,2,MID_MONTH,10000000.0
09/01/2025,January,2025,Q1,Q1-2025,ARIT WALDEN NIG LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,9,2,MID_MONTH,10000000.0
09/01/2025,January,2025,Q1,Q1-2025,ELEST INTEGRATED SERVICES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,9,2,MID_MONTH,10000000.0
09/01/2025,January,2025,Q1,Q1-2025,GOLDSACHS ENGINEERING LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,9,2,MID_MONTH,10000000.0
09/01/2025,January,2025,Q1,Q1-2025,ENSCO INTERNATIONAL SERVICES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,9,2,MID_MONTH,10000000.0
09/01/2025,January,2025,Q1,Q1-2025,BODCAD SERVICES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,9,2,MID_MONTH,10000000.0
09/01/2025,January,2025,Q1,Q1-2025,CORE ONSHORE AND OFFSHORE SERVICES LTD,OIL AND GAS,200000.0,200000.0,0.0,0,0,FULLY_CURRENT,9,2,MID_MONTH,20000000.0
09/01/2025,January,2025,Q1,Q1-2025,BUCKINGHAM GLOBAL SERVICES LIMITED,GENERAL CONTRACT,264315.0,264315.0,0.0,0,0,FULLY_CURRENT,9,2,MID_MONTH,26431500.0
09/01/2025,January,2025,Q1,Q1-2025,TRUSTED LOGISTIC SERVICES PROVIDERS LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,9,2,MID_MONTH,10000000.0
10/01/2025,January,2025,Q1,Q1-2025,BIZVILLE PROJECT MANAGEMENT LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,10,2,MID_MONTH,10000000.0
10/01/2025,January,2025,Q1,Q1-2025,JOCARO (NIGERIA) LIMITED,GENERAL CONTRACT,122510.0,122510.0,0.0,0,0,FULLY_CURRENT,10,2,MID_MONTH,12251000.0
10/01/2025,January,2025,Q1,Q1-2025,JOSEPH AMEWHULE AMADI AND SONS LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,10,2,MID_MONTH,10000000.0
10/01/2025,January,2025,Q1,Q1-2025,KAZAMS ENGINEERING NIGERIA LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,10,2,MID_MONTH,10000000.0
10/01/2025,January,2025,Q1,Q1-2025,MAVEN INTEGRATED ENERGY SERVICES LTD,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,10,2,MID_MONTH,10000000.0
10/01/2025,January,2025,Q1,Q1-2025,KEMATECH AUTOMATION LIMITED,INFORMATION TECHNOLOGY,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,10,2,MID_MONTH,10000000.0
13/01/2025,January,2025,Q1,Q1-2025,CAGL GLOBAL COMPANY LIMITED,GENERAL CONTRACT,112430.0,112430.0,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,11243000.0
13/01/2025,January,2025,Q1,Q1-2025,PRAYMERC NIGERIA LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,10000000.0
13/01/2025,January,2025,Q1,Q1-2025,ALPHA INTEGRATED ENERGY SERVICES LIMITED,OIL AND GAS,1079864.21,1079864.21,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,107986421.0
13/01/2025,January,2025,Q1,Q1-2025,ALDEN FORBES CONSULT LIMITED,"CONSULTANCY, EDUCATION AND TRAINING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,10000000.0
13/01/2025,January,2025,Q1,Q1-2025,JEVINIK ENTERPRISES,GENERAL CONTRACT,81312.0,81312.0,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,8131200.0
13/01/2025,January,2025,Q1,Q1-2025,FELZ MARINE NIGERIA LIMITED,OIL AND GAS,353800.0,353800.0,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,35380000.0
13/01/2025,January,2025,Q1,Q1-2025,METASPEC CONSULT LIMITED,"CONSULTANCY, EDUCATION AND TRAINING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,10000000.0
14/01/2025,January,2025,Q1,Q1-2025,GT SECURITY LIMITED,"CONSULTANCY, EDUCATION AND TRAINING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,10000000.0
14/01/2025,January,2025,Q1,Q1-2025,ALL TRUST GLOBAL INTEGRATED SERVICES LTD,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,10000000.0
14/01/2025,January,2025,Q1,Q1-2025,UNKNOWN (ROW 36 - NO ITF/NAME),GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,10000000.0
